card_id,customer_id,network,last4,issue_country
2630,838,Visa,8082,ZA
2631,2956,MC,7302,ZA
2632,518,MC,4655,ZA
2633,3308,Visa,9010,ZA
2634,1482,Visa,8810,ZA
2635,3580,MC,0459,ZA
2636,2643,Visa,0567,ZA
2637,3039,MC,1945,ZA
2638,3897,MC,8126,ZA
2639,4432,Visa,4543,ZA
2640,3605,MC,0334,ZA
2641,3626,Visa,5639,ZA
2642,2466,MC,8561,ZA
2643,3479,MC,3669,ZA
2644,3428,Visa,0250,ZA
2645,913,MC,0709,ZA
2646,1557,Visa,6102,ZA
2647,315,MC,0753,ZA
2648,423,Visa,6407,ZA
2649,1525,MC,6560,ZA
2650,1524,Visa,3058,ZA
2651,3451,Visa,2197,ZA
2652,1962,Visa,8679,ZA
2653,2269,Visa,9467,ZA
2654,2670,Visa,6297,ZA
2655,854,MC,5489,ZA
2656,196,Visa,4004,ZA
2657,4539,MC,1330,ZA
2658,2625,Visa,3531,ZA
2659,500,Visa,3609,ZA
2660,1367,Visa,9938,ZA
2661,2539,MC,0237,ZA
2662,3516,Visa,4434,ZA
2663,4096,MC,8777,ZA
2664,3984,Visa,1852,ZA
2665,2712,Visa,8031,ZA
2666,807,MC,0408,ZA
2667,3185,MC,5237,ZA
2668,1273,MC,6502,ZA
2669,3001,Visa,3195,ZA
2670,4860,MC,4764,ZA
2671,4141,MC,1947,ZA
2672,2766,MC,9775,ZA
2673,3344,Visa,1225,ZA
2674,3272,Visa,2914,ZA
2675,3903,Visa,8662,ZA
2676,4944,Visa,5770,ZA
2677,478,MC,0195,ZA
2678,4583,Visa,7141,ZA
2679,3400,Visa,8429,ZA
2680,1003,Visa,9893,ZA
2681,481,Visa,3525,ZA
2682,935,Visa,5271,ZA
2683,2622,MC,7453,ZA
2684,3389,MC,4042,ZA
2685,3817,Visa,3719,ZA
2686,4928,MC,6056,ZA
2687,1516,Visa,3948,ZA
2688,2000,Visa,4124,ZA
2689,1160,MC,4853,ZA
2690,4776,Visa,1695,ZA
2691,1424,Visa,2637,ZA
2692,1689,MC,1318,ZA
2693,3781,Visa,6485,ZA
2694,1441,MC,8598,ZA
2695,1846,Visa,4914,ZA
2696,2360,MC,4646,ZA
2697,4545,MC,4023,ZA
2698,1668,Visa,9028,ZA
2699,4453,MC,4747,ZA
2700,3242,Visa,3647,ZA
2701,2882,Visa,5908,ZA
2702,2624,MC,8690,ZA
2703,4186,Visa,3609,ZA
2704,3899,MC,6935,ZA
2705,3530,Visa,7242,ZA
2706,1180,Visa,6669,ZA
2707,529,MC,2047,ZA
2708,3337,MC,5857,ZA
2709,3172,MC,5215,ZA
2710,1466,Visa,8881,ZA
2711,43,Visa,3616,ZA
2712,1980,Visa,0725,ZA
2713,4904,Visa,7125,ZA
2714,4733,Visa,3634,ZA
2715,3042,MC,2742,ZA
2716,2905,Visa,5032,ZA
2717,3865,Visa,7407,ZA
2718,3325,Visa,7060,ZA
2719,2517,Visa,7378,ZA
2720,3471,MC,6488,ZA
2721,6,MC,6096,ZA
2722,4694,Visa,1403,ZA
2723,1962,Visa,9313,ZA
2724,2082,MC,1363,ZA
2725,3758,Visa,0991,ZA
2726,1586,MC,0175,ZA
2727,1784,Visa,9985,ZA
2728,3662,MC,6180,ZA
2729,2917,Visa,9682,ZA
2730,1897,Visa,9440,ZA
2731,3302,MC,0928,ZA
2732,456,MC,4534,ZA
2733,711,MC,4733,ZA
2734,1246,MC,1321,ZA
2735,3215,Visa,3978,ZA
2736,1622,MC,0730,ZA
2737,4700,MC,9090,ZA
2738,108,Visa,7968,ZA
2739,4553,Visa,3303,ZA
2740,4755,MC,8572,ZA
2741,388,Visa,4301,ZA
2742,1458,Visa,1392,ZA
2743,1184,MC,9252,ZA
2744,1376,MC,2730,ZA
2745,2359,Visa,8662,ZA
2746,2302,Visa,1168,ZA
2747,354,MC,3133,ZA
2748,4140,MC,2627,ZA
2749,758,MC,7597,ZA
2750,4455,Visa,8471,ZA
2751,4779,Visa,7474,ZA
2752,184,MC,2355,ZA
2753,985,Visa,6868,ZA
2754,227,MC,4286,ZA
2755,3554,Visa,6484,ZA
2756,2099,Visa,4744,ZA
2757,4124,Visa,3753,ZA
2758,4069,MC,4946,ZA
2759,4152,MC,0754,ZA
2760,4657,Visa,0289,ZA
2761,4614,Visa,8889,ZA
2762,1278,MC,6311,ZA
2763,2512,Visa,3718,ZA
2764,4114,MC,6084,ZA
2765,1077,MC,0990,ZA
2766,159,MC,7538,ZA
2767,1824,MC,8078,ZA
2768,1785,MC,6640,ZA
2769,3894,MC,8986,ZA
2770,1137,Visa,6513,ZA
2771,3750,MC,6365,ZA
2772,1072,Visa,4206,ZA
2773,3186,Visa,4619,ZA
2774,4481,MC,6047,ZA
2775,2486,MC,5036,ZA
2776,1581,MC,9604,ZA
2777,2649,MC,7376,ZA
2778,3931,Visa,7994,ZA
2779,127,MC,0570,ZA
2780,2071,MC,4939,ZA
2781,3291,MC,6358,ZA
2782,3931,Visa,5349,ZA
2783,693,MC,4843,ZA
2784,1453,MC,8655,ZA
2785,4405,MC,6772,ZA
2786,1794,MC,1195,ZA
2787,2713,MC,6523,ZA
2788,783,Visa,0754,ZA
2789,4897,Visa,3609,ZA
2790,4162,MC,9381,ZA
2791,4939,MC,7965,ZA
2792,1176,MC,9827,ZA
2793,1442,Visa,3437,ZA
2794,3789,Visa,3354,ZA
2795,903,Visa,1536,ZA
2796,898,MC,5143,ZA
2797,3172,Visa,8380,ZA
2798,4262,Visa,8506,ZA
2799,887,Visa,9042,ZA
2800,3743,MC,5947,ZA
2801,1552,MC,9313,ZA
2802,4944,Visa,7568,ZA
2803,296,Visa,2702,ZA
2804,2914,Visa,3140,ZA
2805,4604,MC,2348,ZA
2806,1478,MC,3995,ZA
2807,2036,MC,0800,ZA
2808,1569,MC,2075,ZA
2809,4622,MC,5865,ZA
2810,154,MC,5021,ZA
2811,4807,MC,1672,ZA
2812,136,MC,7890,ZA
2813,2772,Visa,5918,ZA
2814,3375,Visa,0147,ZA
2815,4509,Visa,4551,ZA
2816,3227,Visa,9658,ZA
2817,3683,Visa,9086,ZA
2818,4102,MC,9277,ZA
2819,3642,Visa,5055,ZA
2820,1891,MC,0844,ZA
2821,2407,MC,6287,ZA
2822,1275,MC,2470,ZA
2823,7,Visa,2191,ZA
2824,4025,Visa,5902,ZA
2825,3822,Visa,8883,ZA
2826,2636,Visa,9647,ZA
2827,4284,Visa,6410,ZA
2828,3255,Visa,5931,ZA
2829,2769,Visa,5122,ZA
2830,3900,MC,4674,ZA
2831,1010,Visa,6424,ZA
2832,4416,Visa,9580,ZA
2833,2918,MC,0358,ZA
2834,2765,Visa,0579,ZA
2835,3917,MC,1747,ZA
2836,2428,Visa,6574,ZA
2837,2988,MC,8129,ZA
2838,4118,MC,4020,ZA
2839,1767,Visa,6116,ZA
2840,513,MC,4617,ZA
2841,3557,Visa,0355,ZA
2842,3977,Visa,5773,ZA
2843,2414,Visa,8325,ZA
2844,854,Visa,3613,ZA
2845,418,MC,3986,ZA
2846,3589,MC,2661,ZA
2847,1361,MC,8661,ZA
2848,2913,MC,3777,ZA
2849,850,MC,6571,ZA
2850,1532,MC,9592,ZA
2851,2859,Visa,0292,ZA
2852,1705,Visa,0233,ZA
2853,609,MC,4059,ZA
2854,1890,Visa,1414,ZA
2855,3854,MC,3267,ZA
2856,2119,MC,0505,ZA
2857,1086,Visa,4342,ZA
2858,2570,MC,1626,ZA
2859,2426,MC,7416,ZA
2860,2022,Visa,2596,ZA
2861,2593,Visa,2047,ZA
2862,383,MC,1897,ZA
2863,4380,Visa,4339,ZA
2864,1471,Visa,1253,ZA
2865,3109,Visa,8628,ZA
2866,1342,MC,2813,ZA
2867,4786,Visa,9360,ZA
2868,3502,Visa,1689,ZA
2869,1610,Visa,0650,ZA
2870,4046,MC,5873,ZA
2871,2120,Visa,4825,ZA
2872,3223,Visa,4995,ZA
2873,4660,Visa,2991,ZA
2874,4,MC,7347,ZA
2875,1741,MC,1952,ZA
2876,2468,Visa,6291,ZA
2877,3423,Visa,0080,ZA
2878,1481,MC,8625,ZA
2879,2208,Visa,2037,ZA
2880,2883,MC,1915,ZA
2881,4361,MC,4906,ZA
2882,1386,MC,6995,ZA
2883,2197,MC,3991,ZA
2884,323,Visa,8676,ZA
2885,3955,Visa,7505,ZA
2886,4043,Visa,2920,ZA
2887,554,Visa,2387,ZA
2888,4453,MC,5106,ZA
2889,1145,Visa,7250,ZA
2890,3892,MC,3832,ZA
2891,3276,Visa,2766,ZA
2892,419,MC,7800,ZA
2893,3099,Visa,3524,ZA
2894,131,MC,4351,ZA
2895,1792,MC,6762,ZA
2896,1827,MC,4313,ZA
2897,715,Visa,3880,ZA
2898,3105,Visa,7057,ZA
2899,2961,MC,9466,ZA
2900,4102,Visa,2245,ZA
2901,481,Visa,7674,ZA
2902,3102,MC,9523,ZA
2903,259,MC,8234,ZA
2904,619,MC,1727,ZA
2905,2910,Visa,7971,ZA
2906,142,MC,5847,ZA
2907,1638,Visa,5980,ZA
2908,2794,MC,3431,ZA
2909,4541,Visa,6629,ZA
2910,678,Visa,2275,ZA
2911,2024,Visa,3103,ZA
2912,1512,Visa,0007,ZA
2913,1152,Visa,5613,ZA
2914,3090,MC,4002,ZA
2915,3530,MC,0938,ZA
2916,3474,Visa,0454,ZA
2917,1397,MC,7083,ZA
2918,3546,Visa,0855,ZA
2919,3929,MC,9991,ZA
2920,2200,Visa,7631,ZA
2921,3680,Visa,5414,ZA
2922,2313,MC,4133,ZA
2923,3019,MC,3148,ZA
2924,2843,Visa,6847,ZA
2925,467,MC,1585,ZA
2926,1409,MC,6454,ZA
2927,1998,MC,0460,ZA
2928,187,Visa,5839,ZA
2929,115,MC,4389,ZA
2930,949,MC,4194,ZA
2931,985,Visa,2801,ZA
2932,4658,Visa,7615,ZA
2933,3847,Visa,1495,ZA
2934,3502,MC,8426,ZA
2935,3358,MC,1487,ZA
2936,275,MC,9457,ZA
2937,1775,Visa,0696,ZA
2938,1369,MC,3308,ZA
2939,4081,Visa,8616,ZA
2940,4669,MC,5090,ZA
2941,1115,MC,3956,ZA
2942,3122,Visa,3102,ZA
2943,1925,MC,1531,ZA
2944,2062,Visa,4165,ZA
2945,3840,Visa,9090,ZA
2946,1061,MC,8671,ZA
2947,2161,Visa,0883,ZA
2948,217,MC,1866,ZA
2949,2876,MC,8374,ZA
2950,59,Visa,0356,ZA
2951,4135,MC,7198,ZA
2952,2871,Visa,7165,ZA
2953,1698,Visa,9434,ZA
2954,3381,MC,1535,ZA
2955,4822,MC,1936,ZA
2956,1554,MC,7575,ZA
2957,3428,Visa,5462,ZA
2958,328,MC,0070,ZA
2959,3780,MC,4467,ZA
2960,2441,MC,3877,ZA
2961,4538,Visa,8620,ZA
2962,2742,MC,4572,ZA
2963,3527,MC,1359,ZA
2964,4466,Visa,2755,ZA
2965,3175,Visa,0338,ZA
2966,3346,Visa,0756,ZA
2967,2942,Visa,7488,ZA
2968,4991,MC,2829,ZA
2969,825,MC,1312,ZA
2970,3074,MC,2902,ZA
2971,3490,Visa,9595,ZA
2972,4383,MC,8290,ZA
2973,1180,Visa,1187,ZA
2974,3761,MC,6332,ZA
2975,1101,MC,9416,ZA
2976,4877,Visa,0181,ZA
2977,3031,MC,3656,ZA
2978,2825,MC,7241,ZA
2979,4573,Visa,4799,ZA
2980,4424,Visa,9159,ZA
2981,4572,MC,1874,ZA
2982,1117,Visa,2262,ZA
2983,1873,Visa,2854,ZA
2984,2671,MC,5375,ZA
2985,1855,MC,8957,ZA
2986,1800,Visa,2239,ZA
2987,243,Visa,1253,ZA
2988,810,MC,0581,ZA
2989,438,MC,8475,ZA
2990,2188,MC,4277,ZA
2991,808,Visa,3277,ZA
2992,1140,Visa,7554,ZA
2993,618,MC,1557,ZA
2994,3998,MC,8156,ZA
2995,1643,MC,3896,ZA
2996,335,Visa,3859,ZA
2997,2470,Visa,5829,ZA
2998,2963,Visa,8142,ZA
2999,469,MC,6351,ZA
3000,1455,Visa,2517,ZA
3001,3573,MC,7097,ZA
3002,1044,MC,5185,ZA
3003,2462,MC,8773,ZA
3004,4009,Visa,4437,ZA
3005,3642,Visa,1635,ZA
3006,2062,Visa,9367,ZA
3007,2597,Visa,9793,ZA
3008,1927,MC,4439,ZA
3009,812,MC,6115,ZA
3010,3852,MC,3444,ZA
3011,3783,Visa,1606,ZA
3012,2387,Visa,0338,ZA
3013,272,MC,1508,ZA
3014,2764,MC,5569,ZA
3015,850,Visa,8723,ZA
3016,1216,Visa,9472,ZA
3017,1733,Visa,3842,ZA
3018,3442,MC,3227,ZA
3019,601,Visa,9988,ZA
3020,2111,MC,5562,ZA
3021,3157,Visa,0234,ZA
3022,1080,MC,8420,ZA
3023,3073,MC,3956,ZA
3024,1915,MC,1819,ZA
3025,341,Visa,1728,ZA
3026,3952,MC,4622,ZA
3027,2092,MC,9004,ZA
3028,17,MC,3823,ZA
3029,2165,MC,0334,ZA
3030,72,Visa,8717,ZA
3031,1552,MC,1070,ZA
3032,684,MC,1862,ZA
3033,3637,MC,6287,ZA
3034,3493,MC,7636,ZA
3035,3044,Visa,3749,ZA
3036,4377,Visa,0082,ZA
3037,1995,Visa,6482,ZA
3038,480,MC,1386,ZA
3039,2535,MC,3545,ZA
3040,2628,MC,0218,ZA
3041,4559,MC,6541,ZA
3042,550,MC,9383,ZA
3043,2865,MC,8312,ZA
3044,2317,Visa,4881,ZA
3045,3044,MC,8138,ZA
3046,314,Visa,4991,ZA
3047,930,MC,3437,ZA
3048,4931,MC,1954,ZA
3049,608,MC,1925,ZA
3050,1902,MC,0875,ZA
3051,4155,MC,2627,ZA
3052,1760,Visa,8260,ZA
3053,4987,Visa,0360,ZA
3054,4431,MC,3140,ZA
3055,2791,MC,1321,ZA
3056,1113,MC,3447,ZA
3057,1327,MC,5593,ZA
3058,3889,Visa,6701,ZA
3059,4867,MC,8477,ZA
3060,1729,MC,8748,ZA
3061,2420,Visa,5690,ZA
3062,2772,Visa,7495,ZA
3063,3189,Visa,0973,ZA
3064,4065,Visa,9969,ZA
3065,2819,Visa,7614,ZA
3066,479,Visa,6517,ZA
3067,3380,MC,6247,ZA
3068,1838,MC,0362,ZA
3069,1317,MC,3687,ZA
3070,2423,MC,3089,ZA
3071,784,Visa,3673,ZA
3072,1346,Visa,0483,ZA
3073,897,MC,6707,ZA
3074,3834,Visa,0061,ZA
3075,2955,Visa,0075,ZA
3076,3889,MC,2215,ZA
3077,666,Visa,5760,ZA
3078,2979,Visa,7798,ZA
3079,4582,Visa,2787,ZA
3080,4935,MC,1847,ZA
3081,1576,Visa,1331,ZA
3082,2736,MC,8446,ZA
3083,3627,Visa,6445,ZA
3084,1179,MC,7123,ZA
3085,3171,MC,3921,ZA
3086,105,MC,9177,ZA
3087,3888,MC,3427,ZA
3088,3433,Visa,6962,ZA
3089,3272,Visa,0348,ZA
3090,2099,MC,3504,ZA
3091,2968,MC,3479,ZA
3092,4646,Visa,0106,ZA
3093,4133,Visa,0145,ZA
3094,4868,Visa,0903,ZA
3095,4339,MC,9306,ZA
3096,829,MC,3619,ZA
3097,2516,Visa,6582,ZA
3098,2653,MC,9805,ZA
3099,2561,Visa,3109,ZA
3100,4077,MC,3455,ZA
3101,5000,Visa,6865,ZA
3102,4396,MC,6866,ZA
3103,666,Visa,0814,ZA
3104,1130,MC,1295,ZA
3105,1713,MC,7152,ZA
3106,3310,Visa,9236,ZA
3107,4468,MC,0935,ZA
3108,4517,MC,9140,ZA
3109,2108,Visa,4790,ZA
3110,4880,Visa,3032,ZA
3111,4087,MC,8921,ZA
3112,2212,MC,3518,ZA
3113,4916,MC,9280,ZA
3114,3088,Visa,0351,ZA
3115,206,Visa,4592,ZA
3116,1611,Visa,6798,ZA
3117,2302,Visa,0058,ZA
3118,878,Visa,5817,ZA
3119,2585,Visa,3946,ZA
3120,836,MC,2760,ZA
3121,1473,Visa,7160,ZA
3122,3320,Visa,6405,ZA
3123,2439,MC,1969,ZA
3124,2133,MC,2025,ZA
3125,488,Visa,4831,ZA
3126,3856,MC,4624,ZA
3127,247,Visa,2561,ZA
3128,1348,MC,1265,ZA
3129,3073,Visa,6462,ZA
3130,4932,Visa,4261,ZA
3131,599,MC,1878,ZA
3132,2970,Visa,0262,ZA
3133,2647,Visa,0752,ZA
3134,1178,MC,2737,ZA
3135,170,Visa,3998,ZA
3136,2875,MC,0256,ZA
3137,810,Visa,0185,ZA
3138,3272,MC,8945,ZA
3139,4440,MC,9763,ZA
3140,4010,Visa,7131,ZA
3141,1716,MC,3591,ZA
3142,2496,Visa,2411,ZA
3143,3596,Visa,1572,ZA
3144,4824,Visa,7222,ZA
3145,4418,Visa,7581,ZA
3146,4528,MC,3208,ZA
3147,3953,MC,1040,ZA
3148,671,MC,5692,ZA
3149,2436,MC,8392,ZA
3150,4534,Visa,1609,ZA
3151,584,MC,5028,ZA
3152,3431,Visa,2742,ZA
3153,125,Visa,2026,ZA
3154,2121,MC,1572,ZA
3155,498,MC,8882,ZA
3156,1726,MC,6844,ZA
3157,3672,Visa,7161,ZA
3158,1246,MC,0190,ZA
3159,2975,MC,3341,ZA
3160,1002,MC,6855,ZA
3161,3902,MC,9992,ZA
3162,858,MC,5373,ZA
3163,2412,MC,7517,ZA
3164,3187,Visa,9210,ZA
3165,329,MC,4414,ZA
3166,1771,MC,4319,ZA
3167,1226,Visa,0859,ZA
3168,749,Visa,7516,ZA
3169,4245,Visa,1438,ZA
3170,829,Visa,5225,ZA
3171,2798,MC,2917,ZA
3172,4242,Visa,2140,ZA
3173,57,Visa,3084,ZA
3174,2678,MC,9851,ZA
3175,3565,MC,5707,ZA
3176,2915,MC,6240,ZA
3177,3627,MC,5308,ZA
3178,4980,Visa,9816,ZA
3179,4212,Visa,2891,ZA
3180,3922,MC,9737,ZA
3181,2127,Visa,9533,ZA
3182,1861,Visa,8309,ZA
3183,700,MC,2862,ZA
3184,2886,MC,7523,ZA
3185,4503,Visa,1577,ZA
3186,1786,MC,7207,ZA
3187,1286,MC,0778,ZA
3188,1631,MC,7886,ZA
3189,213,Visa,3375,ZA
3190,3780,MC,2529,ZA
3191,3588,Visa,2747,ZA
3192,4716,Visa,9121,ZA
3193,2632,Visa,9632,ZA
3194,3646,Visa,1776,ZA
3195,2757,Visa,5097,ZA
3196,561,MC,2860,ZA
3197,1318,Visa,3712,ZA
3198,1247,MC,9272,ZA
3199,4589,Visa,9237,ZA
3200,1548,Visa,4018,ZA
3201,194,Visa,3115,ZA
3202,867,Visa,5555,ZA
3203,54,Visa,7049,ZA
3204,930,MC,6536,ZA
3205,2153,Visa,7048,ZA
3206,4861,Visa,9683,ZA
3207,533,MC,9029,ZA
3208,4709,MC,9981,ZA
3209,3180,MC,4344,ZA
3210,3877,MC,4504,ZA
3211,1406,Visa,4563,ZA
3212,1402,MC,6491,ZA
3213,310,Visa,6471,ZA
3214,1338,MC,0562,ZA
3215,678,MC,9927,ZA
3216,4749,MC,2523,ZA
3217,660,Visa,7113,ZA
3218,2599,Visa,9001,ZA
3219,4308,MC,4666,ZA
3220,1624,Visa,4542,ZA
3221,3135,Visa,9795,ZA
3222,2584,MC,5019,ZA
3223,126,MC,7102,ZA
3224,2705,Visa,5953,ZA
3225,3870,Visa,7947,ZA
3226,417,MC,5335,ZA
3227,1057,Visa,3094,ZA
3228,3908,Visa,8131,ZA
3229,3852,MC,1069,ZA
3230,2746,Visa,9311,ZA
3231,250,Visa,7408,ZA
3232,1346,Visa,5243,ZA
3233,4829,MC,6180,ZA
3234,1956,MC,4262,ZA
3235,4435,MC,5521,ZA
3236,161,MC,9154,ZA
3237,658,MC,8665,ZA
3238,259,Visa,8625,ZA
3239,2821,MC,0858,ZA
3240,931,MC,6166,ZA
3241,4197,MC,9864,ZA
3242,2094,MC,7312,ZA
3243,1107,Visa,7289,ZA
3244,427,MC,6560,ZA
3245,1588,Visa,2724,ZA
3246,1422,Visa,5597,ZA
3247,3965,Visa,8390,ZA
3248,4441,MC,2767,ZA
3249,2328,MC,0094,ZA
3250,219,Visa,6138,ZA
3251,2618,MC,5427,ZA
3252,3044,Visa,7092,ZA
3253,1657,MC,3377,ZA
3254,3535,MC,0407,ZA
3255,136,MC,4535,ZA
3256,1328,MC,7757,ZA
3257,1440,Visa,7301,ZA
3258,2554,Visa,1893,ZA
3259,3729,Visa,0011,ZA
3260,3844,Visa,0404,ZA
3261,252,Visa,5643,ZA
3262,1584,MC,7962,ZA
3263,4913,Visa,8492,ZA
3264,4754,MC,7652,ZA
3265,4168,MC,9525,ZA
3266,515,MC,9533,ZA
3267,1970,Visa,8392,ZA
3268,4390,Visa,4376,ZA
3269,1846,Visa,7955,ZA
3270,1626,MC,4300,ZA
3271,205,MC,5281,ZA
3272,2705,MC,5632,ZA
3273,2300,MC,0446,ZA
3274,3202,MC,7074,ZA
3275,2979,MC,4857,ZA
3276,3,Visa,1764,ZA
3277,1217,Visa,9997,ZA
3278,2901,Visa,4794,ZA
3279,1796,Visa,2026,ZA
3280,657,MC,4318,ZA
3281,4403,MC,2042,ZA
3282,2157,Visa,5024,ZA
3283,3217,MC,1558,ZA
3284,2485,MC,1772,ZA
3285,3297,Visa,6488,ZA
3286,2362,MC,3012,ZA
3287,3233,Visa,5572,ZA
3288,4524,MC,4479,ZA
3289,4390,Visa,3967,ZA
3290,508,MC,0599,ZA
3291,4146,MC,7158,ZA
3292,1762,MC,2283,ZA
3293,4966,Visa,3643,ZA
3294,4371,Visa,7020,ZA
3295,4257,MC,2176,ZA
3296,1710,Visa,0166,ZA
3297,1005,MC,2607,ZA
3298,554,Visa,9082,ZA
3299,4650,Visa,9205,ZA
3300,3077,MC,5836,ZA
3301,3210,MC,0674,ZA
3302,4751,MC,5584,ZA
3303,1544,MC,6989,ZA
3304,2606,MC,1246,ZA
3305,1659,Visa,0232,ZA
3306,606,MC,8159,ZA
3307,3273,MC,3669,ZA
3308,1936,MC,0147,ZA
3309,4234,Visa,3537,ZA
3310,4346,Visa,9499,ZA
3311,1499,Visa,9921,ZA
3312,3033,MC,2379,ZA
3313,4088,Visa,9872,ZA
3314,966,MC,2187,ZA
3315,4112,MC,9144,ZA
3316,2937,MC,7446,ZA
3317,4551,Visa,2256,ZA
3318,2125,MC,9716,ZA
3319,2331,Visa,3786,ZA
3320,2161,MC,0396,ZA
3321,2480,MC,1560,ZA
3322,4151,MC,1602,ZA
3323,4615,MC,1269,ZA
3324,4364,MC,4941,ZA
3325,1100,Visa,1670,ZA
3326,4485,Visa,7782,ZA
3327,263,MC,6734,ZA
3328,3526,Visa,6603,ZA
3329,1025,Visa,1073,ZA
3330,909,Visa,6777,ZA
3331,2448,MC,4450,ZA
3332,4837,Visa,0965,ZA
3333,2575,Visa,6280,ZA
3334,4175,MC,1783,ZA
3335,1555,MC,0484,ZA
3336,2996,Visa,3042,ZA
3337,4147,Visa,0102,ZA
3338,4135,Visa,1585,ZA
3339,2931,MC,5244,ZA
3340,2525,Visa,2574,ZA
3341,3715,MC,3760,ZA
3342,4705,MC,4265,ZA
3343,2477,Visa,3018,ZA
3344,651,Visa,1028,ZA
3345,4438,Visa,3634,ZA
3346,1947,Visa,7016,ZA
3347,3697,MC,8263,ZA
3348,4895,MC,4525,ZA
3349,1504,MC,8456,ZA
3350,899,Visa,7071,ZA
3351,4754,MC,6962,ZA
3352,2028,MC,3385,ZA
3353,1816,MC,1525,ZA
3354,2989,Visa,2724,ZA
3355,3214,Visa,8083,ZA
3356,3811,Visa,6740,ZA
3357,587,Visa,7045,ZA
3358,3309,Visa,5651,ZA
3359,2526,MC,3750,ZA
3360,2252,Visa,9603,ZA
3361,972,MC,8133,ZA
3362,677,MC,8657,ZA
3363,1890,Visa,5355,ZA
3364,2662,Visa,9723,ZA
3365,3004,Visa,3624,ZA
3366,3788,MC,0712,ZA
3367,802,MC,0473,ZA
3368,3308,Visa,9515,ZA
3369,1226,MC,1111,ZA
3370,2712,Visa,0109,ZA
3371,4584,MC,7336,ZA
3372,3608,MC,6003,ZA
3373,4564,Visa,8138,ZA
3374,4825,MC,1358,ZA
3375,2869,Visa,7483,ZA
3376,4457,Visa,8195,ZA
3377,4247,MC,2759,ZA
3378,1066,Visa,6928,ZA
3379,4166,Visa,3907,ZA
3380,1141,MC,3648,ZA
3381,2270,Visa,1328,ZA
3382,3517,MC,2854,ZA
3383,3691,MC,1119,ZA
3384,1286,Visa,2803,ZA
3385,2535,MC,7001,ZA
3386,2600,MC,4220,ZA
3387,3583,MC,0574,ZA
3388,1856,Visa,7956,ZA
3389,309,MC,1726,ZA
3390,4565,Visa,6539,ZA
3391,4463,Visa,1549,ZA
3392,1232,Visa,9045,ZA
3393,1582,MC,5223,ZA
3394,1499,Visa,5014,ZA
3395,4775,MC,5337,ZA
3396,1148,MC,7715,ZA
3397,4275,Visa,9610,ZA
3398,2110,MC,5144,ZA
3399,2210,Visa,0120,ZA
3400,2359,MC,3406,ZA
3401,4741,Visa,4178,ZA
3402,3234,MC,4013,ZA
3403,4751,Visa,5557,ZA
3404,4951,MC,7983,ZA
3405,4119,Visa,4288,ZA
3406,846,Visa,6356,ZA
3407,4336,MC,0431,ZA
3408,3478,MC,3675,ZA
3409,4600,Visa,6141,ZA
3410,4986,MC,0075,ZA
3411,3458,Visa,2282,ZA
3412,95,MC,4617,ZA
3413,2811,MC,2854,ZA
3414,2877,MC,3026,ZA
3415,1842,Visa,5128,ZA
3416,380,Visa,6605,ZA
3417,4974,MC,4145,ZA
3418,2309,MC,5724,ZA
3419,3740,MC,8287,ZA
3420,2407,MC,9192,ZA
3421,4662,MC,2782,ZA
3422,4012,Visa,3878,ZA
3423,810,MC,5657,ZA
3424,3013,Visa,9215,ZA
3425,4992,MC,4289,ZA
3426,2088,Visa,8336,ZA
3427,1588,Visa,4403,ZA
3428,31,Visa,3104,ZA
3429,2268,MC,6622,ZA
3430,2398,Visa,4661,ZA
3431,1526,MC,2393,ZA
3432,4415,Visa,0859,ZA
3433,3890,Visa,9143,ZA
3434,160,MC,5393,ZA
3435,2521,MC,2750,ZA
3436,858,MC,0940,ZA
3437,2876,MC,8628,ZA
3438,1720,Visa,4168,ZA
3439,1308,Visa,7892,ZA
3440,488,MC,6883,ZA
3441,2124,MC,0968,ZA
3442,2698,Visa,7674,ZA
3443,2120,Visa,8553,ZA
3444,2496,MC,6967,ZA
3445,1578,MC,2553,ZA
3446,538,MC,1013,ZA
3447,2338,MC,6884,ZA
3448,1406,Visa,2482,ZA
3449,4088,MC,6549,ZA
3450,3194,Visa,2492,ZA
3451,454,MC,6940,ZA
3452,3962,Visa,6806,ZA
3453,2617,Visa,6324,ZA
3454,3244,Visa,4183,ZA
3455,3159,MC,8014,ZA
3456,4660,Visa,3723,ZA
3457,2323,Visa,0494,ZA
3458,215,Visa,3235,ZA
3459,3265,Visa,6357,ZA
3460,1571,Visa,2914,ZA
3461,4757,MC,7871,ZA
3462,1387,MC,4981,ZA
3463,679,Visa,4392,ZA
3464,3941,MC,3965,ZA
3465,199,MC,8362,ZA
3466,2956,MC,2532,ZA
3467,2353,MC,6013,ZA
3468,4233,Visa,6916,ZA
3469,4715,Visa,8785,ZA
3470,786,Visa,5978,ZA
3471,2802,MC,0187,ZA
3472,4087,MC,7619,ZA
3473,3100,MC,1362,ZA
3474,1522,Visa,4224,ZA
3475,4029,Visa,5732,ZA
3476,4973,MC,6163,ZA
3477,4363,Visa,4821,ZA
3478,1919,Visa,7769,ZA
3479,651,MC,7087,ZA
3480,3264,MC,4804,ZA
3481,1464,MC,9049,ZA
3482,4759,MC,6454,ZA
3483,176,MC,3918,ZA
3484,4221,MC,1339,ZA
3485,3085,Visa,5034,ZA
3486,2938,MC,9011,ZA
